City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Bangalore,02-12-2024,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,03-12-2024,50,27.5,54,41.5,57,0.53,47.5
Bangalore,04-12-2024,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,05-12-2024,60,33,64.8,49.8,68.4,0.63,57
Bangalore,06-12-2024,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,07-12-2024,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,08-12-2024,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,09-12-2024,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,10-12-2024,93,51.15,100.44,77.19,106.02,0.98,88.35
Bangalore,11-12-2024,90,49.5,97.2,74.7,102.6,0.95,85.5
Bangalore,12-12-2024,86,47.3,92.88,71.38,98.04,0.9,81.7
Bangalore,13-12-2024,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,14-12-2024,99,54.45,106.92,82.17,112.86,1.04,94.05
Bangalore,15-12-2024,106,58.3,114.48,87.98,120.84,1.11,100.7
Bangalore,16-12-2024,113,62.15,122.04,93.79,128.82,1.19,107.35
Bangalore,17-12-2024,123,67.65,132.84,102.09,140.22,1.29,116.85
Bangalore,18-12-2024,92,50.6,99.36,76.36,104.88,0.97,87.4
Bangalore,19-12-2024,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,20-12-2024,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,21-12-2024,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,22-12-2024,82,45.1,88.56,68.06,93.48,0.86,77.9
Bangalore,23-12-2024,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,24-12-2024,91,50.05,98.28,75.53,103.74,0.96,86.45
Bangalore,25-12-2024,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,26-12-2024,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,27-12-2024,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,28-12-2024,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,29-12-2024,70,38.5,75.6,58.1,79.8,0.74,66.5
Bangalore,30-12-2024,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,31-12-2024,65,35.75,70.2,53.95,74.1,0.68,61.75
Bangalore,02-01-2018,155,85.2,155.3,80.4,120.5,1.6,70.2
Bangalore,03-01-2018,170,92.5,168.7,85.1,130.8,1.7,75.4
Bangalore,04-01-2018,190,105.4,182.3,92.6,140.1,1.9,78
Bangalore,05-01-2018,205,112.6,198.9,100.2,150.6,2,80.1
Bangalore,06-01-2018,225,120.3,210.7,108.8,160.4,2.1,83.6
Bangalore,07-01-2018,240,130.8,225.6,115.4,170,2.3,86.7
Bangalore,08-01-2018,260,140,240.5,123,180.9,2.4,88.2
Bangalore,09-01-2018,280,152.2,258.4,135.5,192.3,2.5,90
Bangalore,10-01-2018,300,165.3,275.6,145,205.6,2.7,92.4
Bangalore,11-01-2018,155,85,160,81,122,1.6,71
Bangalore,12-01-2018,160,90,165,84,125,1.7,73
Bangalore,13-01-2018,165,95,170,87,128,1.7,74.5
Bangalore,14-01-2018,170,100,175,90,130,1.8,75.5
Bangalore,15-01-2018,175,105,180,92,132,1.9,77
Bangalore,16-01-2018,180,110,185,95,135,1.9,78.5
Bangalore,17-01-2018,185,115,190,98,138,2,79.5
Bangalore,18-01-2018,190,120,195,100,140,2,80
Bangalore,19-01-2018,195,125,200,103,143,2.1,81
Bangalore,20-01-2018,200,130,205,105,145,2.1,82
Bangalore,21-01-2018,152,86,161.5,82,121,1.6,71.5
Bangalore,22-01-2018,154,87.5,163,82.5,122.5,1.6,72
Bangalore,23-01-2018,156,89,165.5,83,123.5,1.7,72.5
Bangalore,24-01-2018,158,90.5,167,83.5,124,1.7,73
Bangalore,25-01-2018,160,92,169,84,125,1.7,73.5
Bangalore,26-01-2018,162,93.5,171,85,126,1.8,74
Bangalore,27-01-2018,164,95,172.5,85.5,127.5,1.8,74.5
Bangalore,28-01-2018,166,96.5,174,86,128,1.8,75
Bangalore,29-01-2018,168,98,176,87,129,1.9,75.5
Bangalore,30-01-2018,170,99.5,177.5,87.5,130,1.9,76
Bangalore,31-01-2018,172,101,179,88,131,1.9,76.5
Bangalore,01-02-2018,174,102.5,181,89,132,2,77
Bangalore,02-02-2018,176,104,182.5,89.5,133,2,77.5
Bangalore,03-02-2018,178,105.5,184,90,134,2,78
Bangalore,04-02-2018,180,107,186,91,135,2.1,78.5
Bangalore,05-02-2018,182,108.5,187.5,91.5,136,2.1,79
Bangalore,06-02-2018,184,110,189,92,137,2.1,79.5
Bangalore,07-02-2018,186,111.5,190.5,93,138,2.2,80
Bangalore,08-02-2018,188,113,192,93.5,139,2.2,80.5
Bangalore,09-02-2018,190,114.5,193.5,94,140,2.2,81
Bangalore,10-02-2018,192,116,195,95,141,2.3,81.5
Bangalore,11-02-2018,194,117.5,196.5,95.5,142,2.3,82
Bangalore,12-02-2018,196,119,198,96,143,2.3,82.5
Bangalore,13-02-2018,198,120.5,199.5,97,144,2.4,83
Bangalore,14-02-2018,200,122,201,97.5,145,2.4,83.5
Bangalore,15-02-2018,200,123.5,202.5,98,146,2.4,84
Bangalore,16-02-2018,200,125,204,98.5,147,2.5,84.5
Bangalore,17-02-2018,200,126.5,205.5,99,148,2.5,85
Bangalore,18-02-2018,200,128,207,99.5,149,2.5,85.5
Bangalore,19-02-2018,200,129.5,208.5,100,150,2.6,86
Bangalore,20-02-2018,200,131,210,100.5,151,2.6,86.5
Bangalore,21-01-2018,150,85,160,81,120,1.6,70.5
Bangalore,22-01-2018,153,86.5,162,82.5,121,1.7,71.2
Bangalore,23-01-2018,156,88,164,84,122,1.7,71.9
Bangalore,24-01-2018,159,89.5,166,85.5,123,1.8,72.6
Bangalore,25-01-2018,162,91,168,87,124,1.8,73.3
Bangalore,26-01-2018,165,92.5,170,88.5,125,1.9,74
Bangalore,27-01-2018,168,94,172,90,126,1.9,74.7
Bangalore,28-01-2018,171,95.5,174,91.5,127,2,75.4
Bangalore,29-01-2018,174,97,176,93,128,2,76.1
Bangalore,30-01-2018,177,98.5,178,94.5,129,2.1,76.8
Bangalore,31-01-2018,180,100,180,96,130,2.1,77.5
Bangalore,01-02-2018,183,101.5,182,97.5,131,2.2,78.2
Bangalore,02-02-2018,186,103,184,99,132,2.2,78.9
Bangalore,03-02-2018,189,104.5,186,100.5,133,2.3,79.6
Bangalore,04-02-2018,192,106,188,102,134,2.3,80.3
Bangalore,05-02-2018,195,107.5,190,103.5,135,2.4,81
Bangalore,06-02-2018,198,109,192,105,136,2.4,81.7
Bangalore,07-02-2018,201,110.5,194,106.5,137,2.5,82.4
Bangalore,08-02-2018,204,112,196,108,138,2.5,83.1
Bangalore,09-02-2018,207,113.5,198,109.5,139,2.6,83.8
Bangalore,10-02-2018,210,115,200,111,140,2.6,84.5
Bangalore,11-02-2018,213,116.5,202,112.5,141,2.7,85.2
Bangalore,12-02-2018,216,118,204,114,142,2.7,85.9
Bangalore,13-02-2018,219,119.5,206,115.5,143,2.8,86.6
Bangalore,14-02-2018,222,121,208,117,144,2.8,87.3
Bangalore,15-02-2018,225,122.5,210,118.5,145,2.9,88
Bangalore,16-02-2018,228,124,212,120,146,2.9,88.7
Bangalore,17-02-2018,231,125.5,214,121.5,147,3,89.4
Bangalore,18-02-2018,234,127,216,123,148,3,90.1
Bangalore,19-02-2018,237,128.5,218,124.5,149,3.1,90.8
Bangalore,20-02-2018,240,130,220,126,150,3.1,91.5
Bangalore,21-02-2018,243,131.5,222,127.5,151,3.2,92.2
Bangalore,22-02-2018,246,133,224,129,152,3.2,92.9
Bangalore,23-02-2018,249,134.5,226,130.5,153,3.3,93.6
Bangalore,24-02-2018,252,136,228,132,154,3.3,94.3
Bangalore,25-02-2018,255,137.5,230,133.5,155,3.4,95
Bangalore,26-02-2018,258,139,232,135,156,3.4,95.7
Bangalore,27-02-2018,261,140.5,234,136.5,157,3.5,96.4
Bangalore,28-02-2018,264,142,236,138,158,3.5,97.1
Bangalore,01-03-2018,267,143.5,238,139.5,159,3.6,97.8
Bangalore,02-03-2018,270,145,240,141,160,3.6,98.5
Bangalore,03-03-2018,273,146.5,242,142.5,161,3.7,99.2
Bangalore,04-03-2018,276,148,244,144,162,3.7,99.9
Bangalore,05-03-2018,279,149.5,246,145.5,163,3.8,100.6
Bangalore,06-03-2018,282,151,248,147,164,3.8,101.3
Bangalore,07-03-2018,285,152.5,250,148.5,165,3.9,102
Bangalore,08-03-2018,286,154,252,150,166,4,102.7
Bangalore,09-03-2018,289,155.5,254,151.5,167,4,103.4
Bangalore,10-03-2018,292,157,256,153,168,4.1,104.1
Bangalore,11-03-2018,295,158.5,258,154.5,169,4.1,104.8
Bangalore,12-03-2018,298,160,260,156,170,4.2,105.5
Bangalore,13-03-2018,301,161.5,262,157.5,171,4.2,106.2
Bangalore,14-03-2018,304,163,264,159,172,4.3,106.9
Bangalore,15-03-2018,307,164.5,266,160.5,173,4.3,107.6
Bangalore,16-03-2018,310,166,268,162,174,4.4,108.3
Bangalore,17-03-2018,313,167.5,270,163.5,175,4.4,109
Bangalore,18-03-2018,316,169,272,165,176,4.5,109.7
Bangalore,19-03-2018,319,170.5,274,166.5,177,4.5,110.4
Bangalore,20-03-2018,322,172,276,168,178,4.6,111.1
Bangalore,21-03-2018,325,173.5,278,169.5,179,4.6,111.8
Bangalore,22-03-2018,328,175,280,171,180,4.7,112.5
Bangalore,23-03-2018,331,176.5,282,172.5,181,4.7,113.2
Bangalore,24-03-2018,334,178,284,174,182,4.8,113.9
Bangalore,25-03-2018,337,179.5,286,175.5,183,4.8,114.6
Bangalore,26-03-2018,340,181,288,177,184,4.9,115.3
Bangalore,27-03-2018,343,182.5,290,178.5,185,4.9,116
Bangalore,28-03-2018,346,184,292,180,186,5,116.7
Bangalore,29-03-2018,349,185.5,294,181.5,187,5,117.4
Bangalore,30-03-2018,352,187,296,183,188,5.1,118.1
Bangalore,31-03-2018,355,188.5,298,184.5,189,5.1,118.8
Bangalore,01-04-2018,358,190,300,186,190,5.2,119.5
Bangalore,02-04-2018,361,191.5,302,187.5,191,5.2,120.2
Bangalore,03-04-2018,364,193,304,189,192,5.3,120.9
Bangalore,04-04-2018,367,194.5,306,190.5,193,5.3,121.6
Bangalore,05-04-2018,370,196,308,192,194,5.4,122.3
Bangalore,06-04-2018,373,197.5,310,193.5,195,5.4,123
Bangalore,07-04-2018,376,199,312,195,196,5.5,123.7
Bangalore,08-04-2018,379,200.5,314,196.5,197,5.5,124.4
Bangalore,09-04-2018,382,202,316,198,198,5.6,125.1
Bangalore,10-04-2018,385,203.5,318,199.5,199,5.6,125.8
Bangalore,11-04-2018,388,205,320,201,200,5.7,126.5
Bangalore,12-04-2018,391,206.5,322,202.5,201,5.7,127.2
Bangalore,13-04-2018,394,208,324,204,202,5.8,127.9
Bangalore,14-04-2018,397,209.5,326,205.5,203,5.8,128.6
Bangalore,15-04-2018,400,211,328,207,204,5.9,129.3
Bangalore,16-04-2018,403,212.5,330,208.5,205,5.9,130
Bangalore,17-04-2018,406,214,332,210,206,6,130.7
Bangalore,18-04-2018,409,215.5,334,211.5,207,6,131.4
Bangalore,19-04-2018,412,217,336,213,208,6.1,132.1
Bangalore,20-04-2018,415,218.5,338,214.5,209,6.1,132.8
Bangalore,21-04-2018,418,220,340,216,210,6.2,133.5
Bangalore,01-05-2018,151,85.3,160.5,81.3,120.6,1.7,70.7
Bangalore,02-05-2018,153,86.8,162.5,82.8,121.2,1.7,71.5
Bangalore,03-05-2018,155,88.2,164.7,84.2,121.9,1.8,72.1
Bangalore,04-05-2018,157,89.7,166.8,85.7,122.5,1.8,72.9
Bangalore,05-05-2018,159,91.2,169,87.2,123.1,1.9,73.5
Bangalore,06-05-2018,161,92.6,171.1,88.6,123.7,1.9,74.3
Bangalore,07-05-2018,163,94.1,173.3,90.1,124.4,2,74.9
Bangalore,08-05-2018,165,95.6,175.4,91.6,125,2,75.6
Bangalore,09-05-2018,167,97,177.6,93,125.6,2.1,76.3
Bangalore,10-05-2018,169,98.5,179.7,94.5,126.2,2.1,77
Bangalore,11-05-2018,171,100,181.9,96,126.9,2.2,77.7
Bangalore,12-05-2018,173,101.4,184,97.4,127.5,2.2,78.4
Bangalore,13-05-2018,175,102.9,186.2,98.9,128.1,2.3,79
Bangalore,14-05-2018,177,104.4,188.3,100.4,128.7,2.3,79.7
Bangalore,15-05-2018,179,105.8,190.5,101.8,129.3,2.4,80.4
Bangalore,16-05-2018,181,107.3,192.6,103.3,129.9,2.4,81.1
Bangalore,17-05-2018,183,108.8,194.8,104.8,130.5,2.5,81.8
Bangalore,18-05-2018,185,110.2,196.9,106.2,131.1,2.5,82.5
Bangalore,19-05-2018,187,111.7,199.1,107.7,131.7,2.6,83.2
Bangalore,20-05-2018,189,113.2,201.2,109.2,132.3,2.6,83.8
Bangalore,21-05-2018,191,114.6,203.4,110.6,132.9,2.7,84.5
Bangalore,22-05-2018,193,116.1,205.5,112.1,133.5,2.7,85.2
Bangalore,23-05-2018,195,117.6,207.7,113.6,134.1,2.8,85.9
Bangalore,24-05-2018,197,119,209.8,115,134.7,2.8,86.6
Bangalore,25-05-2018,199,120.5,212,116.5,135.3,2.9,87.3
Bangalore,26-05-2018,201,122,214.1,118,135.9,2.9,87.9
Bangalore,27-05-2018,203,123.4,216.3,119.4,136.5,3,88.6
Bangalore,28-05-2018,205,124.9,218.4,120.9,137.1,3,89.3
Bangalore,29-05-2018,207,126.4,220.6,122.4,137.7,3.1,90
Bangalore,30-05-2018,209,127.8,222.7,123.8,138.3,3.1,90.7
Bangalore,31-05-2018,211,129.3,224.9,125.3,138.9,3.2,91.4
Bangalore,01-06-2018,213,130.8,227,126.8,139.5,3.2,92.1
Bangalore,02-06-2018,215,132.2,229.2,128.2,140.1,3.3,92.8
Bangalore,03-06-2018,217,133.7,231.3,129.7,140.7,3.3,93.5
Bangalore,04-06-2018,219,135.2,233.5,131.2,141.3,3.4,94.2
Bangalore,05-06-2018,221,136.6,235.6,132.6,141.9,3.4,94.8
Bangalore,06-06-2018,223,138.1,237.8,134.1,142.5,3.5,95.5
Bangalore,07-06-2018,225,139.6,239.9,135.6,143.1,3.5,96.2
Bangalore,08-06-2018,227,141,242.1,137,143.7,3.6,96.9
Bangalore,09-06-2018,229,142.5,244.2,138.5,144.3,3.6,97.6
Bangalore,10-06-2018,231,144,246.4,140,144.9,3.7,98.3
Bangalore,11-06-2018,233,145.4,248.5,141.4,145.5,3.7,99
Bangalore,12-06-2018,235,146.9,250.7,142.9,146.1,3.8,99.7
Bangalore,13-06-2018,237,148.4,252.8,144.4,146.7,3.8,100.4
Bangalore,14-06-2018,239,149.8,255,145.8,147.3,3.9,101.1
Bangalore,15-06-2018,241,151.3,257.1,147.3,147.9,3.9,101.7
Bangalore,16-06-2018,243,152.8,259.3,148.8,148.5,4,102.4
Bangalore,17-06-2018,245,154.2,261.4,150.2,149.1,4,103.1
Bangalore,18-06-2018,247,155.7,263.6,151.7,149.7,4.1,103.8
Bangalore,19-06-2018,249,157.2,265.7,153.2,150.3,4.1,104.5
Bangalore,20-06-2018,251,158.6,267.9,154.6,150.9,4.2,105.2
Bangalore,21-06-2018,253,160.1,270,156.1,151.5,4.2,105.9
Bangalore,22-06-2018,255,161.6,272.2,157.6,152.1,4.3,106.6
Bangalore,23-06-2018,257,163,274.3,159,152.7,4.3,107.3
Bangalore,24-06-2018,259,164.5,276.5,160.5,153.3,4.4,108
Bangalore,25-06-2018,261,166,278.6,162,153.9,4.4,108.7
Bangalore,26-06-2018,263,167.4,280.8,163.4,154.5,4.5,109.4
Bangalore,27-06-2018,265,168.9,282.9,164.9,155.1,4.5,110.1
Bangalore,28-06-2018,267,170.4,285.1,166.4,155.7,4.6,110.8
Bangalore,29-06-2018,269,171.8,287.2,167.8,156.3,4.6,111.5
Bangalore,30-06-2018,271,173.3,289.4,169.3,156.9,4.7,112.2
Bangalore,01-07-2018,273,174.8,291.5,170.8,157.5,4.7,112.9
Bangalore,02-07-2018,275,176.2,293.7,172.2,158.1,4.8,113.6
Bangalore,03-07-2018,277,177.7,295.8,173.7,158.7,4.8,114.3
Bangalore,04-07-2018,279,179.2,298,175.2,159.3,4.9,115
Bangalore,05-07-2018,281,180.6,300.1,176.6,159.9,4.9,115.7
Bangalore,06-07-2018,283,182.1,302.3,178.1,160.5,5,116.4
Bangalore,07-07-2018,285,183.6,304.4,179.6,161.1,5,117.1
Bangalore,08-07-2018,287,185,306.6,181,161.7,5.1,117.8
Bangalore,09-07-2018,289,186.5,308.7,182.5,162.3,5.1,118.5
Bangalore,10-07-2018,291,188,310.9,184,162.9,5.2,119.2
Bangalore,01-01-2018,151,85.1,160.4,80.2,120.1,1.6,70
Bangalore,02-01-2018,153,86,162.1,81.3,121,1.7,70.5
Bangalore,03-01-2018,155,87,163.9,82.5,121.8,1.7,71.1
Bangalore,04-01-2018,157,87.9,165.7,83.7,122.5,1.8,71.6
Bangalore,05-01-2018,159,88.9,167.5,84.9,123.3,1.8,72.1
Bangalore,06-01-2018,161,89.8,169.2,86,124.1,1.9,72.7
Bangalore,07-01-2018,163,90.8,171,87.2,124.9,1.9,73.2
Bangalore,08-01-2018,165,91.7,172.8,88.4,125.7,2,73.8
Bangalore,09-01-2018,167,92.7,174.5,89.6,126.4,2,74.3
Bangalore,10-01-2018,169,93.6,176.3,90.8,127.2,2.1,74.9
Bangalore,11-01-2018,171,94.6,178.1,92,128,2.1,75.4
Bangalore,12-01-2018,173,95.5,179.8,93.2,128.8,2.2,76
Bangalore,13-01-2018,175,96.5,181.6,94.4,129.5,2.2,76.5
Bangalore,14-01-2018,177,97.4,183.4,95.6,130.3,2.3,77
Bangalore,15-01-2018,179,98.4,185.1,96.8,131.1,2.3,77.6
Bangalore,16-01-2018,181,99.3,186.9,98,131.9,2.4,78.1
Bangalore,17-01-2018,183,100.3,188.7,99.2,132.7,2.4,78.7
Bangalore,18-01-2018,185,101.2,190.4,100.4,133.5,2.5,79.2
Bangalore,19-01-2018,187,102.2,192.2,101.6,134.3,2.5,79.8
Bangalore,20-01-2018,189,103.1,194,102.8,135,2.6,80.3
Bangalore,21-01-2018,191,104.1,195.7,104,135.8,2.6,80.9
Bangalore,22-01-2018,193,105,197.5,105.2,136.6,2.7,81.4
Bangalore,23-01-2018,195,106,199.3,106.4,137.4,2.7,82
Bangalore,24-01-2018,197,106.9,201,107.6,138.2,2.8,82.5
Bangalore,25-01-2018,199,107.9,202.8,108.8,139,2.8,83.1
Bangalore,26-01-2018,201,108.8,204.5,110,139.8,2.9,83.6
Bangalore,27-01-2018,203,109.8,206.3,111.2,140.5,2.9,84.2
Bangalore,28-01-2018,205,110.7,208.1,112.4,141.3,3,84.7
Bangalore,29-01-2018,207,111.7,209.8,113.6,142.1,3,85.3
Bangalore,30-01-2018,209,112.6,211.6,114.8,142.9,3.1,85.8
Bangalore,31-01-2018,211,113.6,213.4,116,143.7,3.1,86.4
Bangalore,01-02-2018,213,114.5,215.1,117.2,144.5,3.2,86.9
Bangalore,02-02-2018,215,115.5,216.9,118.4,145.3,3.2,87.5
Bangalore,03-02-2018,217,116.4,218.7,119.6,146,3.3,88
Bangalore,04-02-2018,219,117.4,220.4,120.8,146.8,3.3,88.6
Bangalore,05-02-2018,221,118.3,222.2,122,147.6,3.4,89.1
Bangalore,06-02-2018,223,119.3,224,123.2,148.4,3.4,89.7
Bangalore,07-02-2018,225,120.2,225.7,124.4,149.2,3.5,90.2
Bangalore,08-02-2018,227,121.2,227.5,125.6,150,3.5,90.8
Bangalore,09-02-2018,229,122.1,229.3,126.8,150.8,3.6,91.3
Bangalore,10-02-2018,231,123.1,231,128,151.6,3.6,91.9
Bangalore,11-02-2018,233,124,232.8,129.2,152.4,3.7,92.4
Bangalore,12-02-2018,235,125,234.6,130.4,153.2,3.7,93
Bangalore,13-02-2018,237,125.9,236.3,131.6,154,3.8,93.5
Bangalore,14-02-2018,239,126.9,238.1,132.8,154.8,3.8,94.1
Bangalore,15-02-2018,241,127.8,239.9,134,155.5,3.9,94.6
Bangalore,16-02-2018,243,128.8,241.6,135.2,156.3,3.9,95.2
Bangalore,17-02-2018,245,129.7,243.4,136.4,157.1,4,95.7
Bangalore,18-02-2018,247,130.7,245.2,137.6,157.9,4,96.3
Bangalore,19-02-2018,249,131.6,246.9,138.8,158.7,4.1,96.8
Bangalore,20-02-2018,251,132.6,248.7,140,159.5,4.1,97.4
Bangalore,21-02-2018,253,133.5,250.5,141.2,160.3,4.2,97.9
Bangalore,22-02-2018,255,134.5,252.2,142.4,161.1,4.2,98.5
Bangalore,23-02-2018,257,135.4,254,143.6,161.9,4.3,99
Bangalore,24-02-2018,259,136.4,255.8,144.8,162.7,4.3,99.6
Bangalore,25-02-2018,261,137.3,257.5,146,163.5,4.4,100.1
Bangalore,26-02-2018,263,138.3,259.3,147.2,164.3,4.4,100.7
Bangalore,27-02-2018,265,139.2,261.1,148.4,165.1,4.5,101.2
Bangalore,28-02-2018,267,140.2,262.8,149.6,165.9,4.5,101.8
Bangalore,01-03-2018,269,141.1,264.6,150.8,166.7,4.6,102.3
Bangalore,02-03-2018,271,142.1,266.4,152,167.5,4.6,102.9
Bangalore,03-03-2018,273,143,268.1,153.2,168.3,4.7,103.4
Bangalore,04-03-2018,275,144,269.9,154.4,169.1,4.7,104
Bangalore,05-03-2018,277,144.9,271.7,155.6,169.9,4.8,104.5
Bangalore,06-03-2018,279,145.9,273.4,156.8,170.7,4.8,105.1
Bangalore,07-03-2018,281,146.8,275.2,158,171.5,4.9,105.6
Bangalore,08-03-2018,283,147.8,277,159.2,172.3,4.9,106.2
Bangalore,09-03-2018,285,148.7,278.7,160.4,173.1,5,106.7
Bangalore,10-03-2018,287,149.7,280.5,161.6,173.9,5,107.3
Bangalore,11-03-2018,289,150.6,282.3,162.8,174.7,5.1,107.8
Bangalore,12-03-2018,291,151.6,284,164,175.5,5.1,108.4
Bangalore,13-03-2018,293,152.5,285.8,165.2,176.3,5.2,108.9
Bangalore,14-03-2018,295,153.5,287.6,166.4,177.1,5.2,109.5
Bangalore,15-03-2018,297,154.4,289.3,167.6,177.9,5.3,110
Bangalore,16-03-2018,299,155.4,291.1,168.8,178.7,5.3,110.6
Bangalore,17-03-2018,201,156,292,170,179,5.3,111
Bangalore,18-03-2018,205,158,294.5,172.5,181,5.4,112
Bangalore,19-03-2018,210,160.5,297,175,183,5.5,113
Bangalore,20-03-2018,215,163,299.5,177.5,185,5.6,114
Bangalore,21-03-2018,220,165.5,302,180,187,5.7,115
Bangalore,22-03-2018,225,168,304.5,182.5,189,5.8,116
Bangalore,23-03-2018,230,170.5,307,185,191,5.9,117
Bangalore,24-03-2018,235,173,309.5,187.5,193,6,118
Bangalore,25-03-2018,240,175.5,312,190,195,6.1,119
Bangalore,26-03-2018,245,178,314.5,192.5,197,6.2,120
Bangalore,27-03-2018,250,180.5,317,195,199,6.3,121
Bangalore,28-03-2018,255,183,319.5,197.5,201,6.4,122
Bangalore,29-03-2018,260,185.5,322,200,203,6.5,123
Bangalore,30-03-2018,265,188,324.5,202.5,205,6.6,124
Bangalore,31-03-2018,270,190.5,327,205,207,6.7,125
Bangalore,01-04-2018,275,193,329.5,207.5,209,6.8,126
Bangalore,02-04-2018,280,195.5,332,210,211,6.9,127
Bangalore,03-04-2018,285,198,334.5,212.5,213,7,128
Bangalore,04-04-2018,290,200.5,337,215,215,7.1,129
Bangalore,05-04-2018,295,203,339.5,217.5,217,7.2,130
Bangalore,06-04-2018,300,205.5,342,220,219,7.3,131
Bangalore,07-04-2018,202,206,343,221,220,7.3,131.5
Bangalore,08-04-2018,204,207.5,345,223,221.5,7.4,132
Bangalore,09-04-2018,206,209,347,225,223,7.5,132.5
Bangalore,10-04-2018,208,210.5,349,227,224.5,7.6,133
Bangalore,11-04-2018,210,212,351,229,226,7.7,133.5
Bangalore,12-04-2018,212,213.5,353,231,227.5,7.8,134
Bangalore,13-04-2018,214,215,355,233,229,7.9,134.5
Bangalore,14-04-2018,216,216.5,357,235,230.5,8,135
Bangalore,15-04-2018,218,218,359,237,232,8.1,135.5
Bangalore,16-04-2018,220,219.5,361,239,233.5,8.2,136
Bangalore,17-04-2018,222,221,363,241,235,8.3,136.5
Bangalore,18-04-2018,224,222.5,365,243,236.5,8.4,137
Bangalore,19-04-2018,226,224,367,245,238,8.5,137.5
Bangalore,20-04-2018,228,225.5,369,247,239.5,8.6,138
Bangalore,21-04-2018,230,227,371,249,241,8.7,138.5
Bangalore,22-04-2018,232,228.5,373,251,242.5,8.8,139
Bangalore,23-04-2018,234,230,375,253,244,8.9,139.5
Bangalore,24-04-2018,236,231.5,377,255,245.5,9,140
Bangalore,25-04-2018,238,233,379,257,247,9.1,140.5
Bangalore,26-04-2018,240,234.5,381,259,248.5,9.2,141
Bangalore,27-04-2018,242,236,383,261,250,9.3,141.5
Bangalore,28-04-2018,244,237.5,385,263,251.5,9.4,142
Bangalore,29-04-2018,246,239,387,265,253,9.5,142.5
Bangalore,30-04-2018,248,240.5,389,267,254.5,9.6,143
Bangalore,01-05-2018,250,242,391,269,256,9.7,143.5
Bangalore,02-05-2018,252,243.5,393,271,257.5,9.8,144
Bangalore,03-05-2018,254,245,395,273,259,9.9,144.5
Bangalore,04-05-2018,256,246.5,397,275,260.5,10,145
Bangalore,05-05-2018,258,248,399,277,262,10.1,145.5
Bangalore,06-05-2018,260,249.5,401,279,263.5,10.2,146
Bangalore,07-05-2018,262,251,403,281,265,10.3,146.5
Bangalore,08-05-2018,264,252.5,405,283,266.5,10.4,147
Bangalore,09-05-2018,266,254,407,285,268,10.5,147.5
Bangalore,10-05-2018,268,255.5,409,287,269.5,10.6,148
Bangalore,11-05-2018,270,257,411,289,271,10.7,148.5
Bangalore,12-05-2018,272,258.5,413,291,272.5,10.8,149
Bangalore,13-05-2018,274,260,415,293,274,10.9,149.5
Bangalore,14-05-2018,276,261.5,417,295,275.5,11,150
Bangalore,15-05-2018,278,263,419,297,277,11.1,150.5
Bangalore,16-05-2018,280,264.5,421,299,278.5,11.2,151
Bangalore,17-05-2018,282,266,423,301,280,11.3,151.5
Bangalore,18-05-2018,284,267.5,425,303,281.5,11.4,152
Bangalore,19-05-2018,286,269,427,305,283,11.5,152.5
Bangalore,20-05-2018,288,270.5,429,307,284.5,11.6,153
Bangalore,21-05-2018,290,272,431,309,286,11.7,153.5
Bangalore,22-05-2018,292,273.5,433,311,287.5,11.8,154
Bangalore,23-05-2018,294,275,435,313,289,11.9,154.5
Bangalore,24-05-2018,296,276.5,437,315,290.5,12,155
Bangalore,25-05-2018,298,278,439,317,292,12.1,155.5
Bangalore,26-05-2018,300,279.5,441,319,293.5,12.2,156
Bangalore,27-05-2018,202,281,443,321,295,12.3,156.5
Bangalore,28-05-2018,204,282.5,445,323,296.5,12.4,157
Bangalore,29-05-2018,206,284,447,325,298,12.5,157.5
Bangalore,30-05-2018,208,285.5,449,327,299.5,12.6,158
Bangalore,31-05-2018,210,287,451,329,301,12.7,158.5
Bangalore,01-06-2018,212,288.5,453,331,302.5,12.8,159
Bangalore,02-06-2018,214,290,455,333,304,12.9,159.5
Bangalore,03-06-2018,216,291.5,457,335,305.5,13,160
Bangalore,04-06-2018,218,293,459,337,307,13.1,160.5
Bangalore,05-06-2018,220,294.5,461,339,308.5,13.2,161
Bangalore,06-06-2018,222,296,463,341,310,13.3,161.5
Bangalore,07-06-2018,224,297.5,465,343,311.5,13.4,162
Bangalore,08-06-2018,226,299,467,345,313,13.5,162.5
